filepath,label
data/train\fear\aug_0_2789.jpeg,fear
data/train\fear\aug_0_2790.jpeg,fear
data/train\fear\aug_0_2795.jpeg,fear
data/train\fear\aug_0_2798.jpeg,fear
data/train\fear\aug_0_2804.jpeg,fear
data/train\fear\aug_0_2816.jpeg,fear
data/train\fear\aug_0_2817.jpeg,fear
data/train\fear\aug_0_2824.jpeg,fear
data/train\fear\aug_0_2826.jpeg,fear
data/train\fear\aug_0_2830.jpeg,fear
data/train\fear\aug_0_2832.jpeg,fear
data/train\fear\aug_0_2834.jpeg,fear
data/train\fear\aug_0_2835.jpeg,fear
data/train\fear\aug_0_2839.jpeg,fear
data/train\fear\aug_0_2841.jpeg,fear
data/train\fear\aug_0_2842.jpeg,fear
data/train\fear\aug_0_2845.jpeg,fear
data/train\fear\aug_0_2854.jpeg,fear
data/train\fear\aug_0_2865.jpeg,fear
data/train\fear\aug_0_2866.jpeg,fear
data/train\fear\aug_0_2868.jpeg,fear
data/train\fear\aug_0_2869.jpeg,fear
data/train\fear\aug_0_2872.jpeg,fear
data/train\fear\aug_0_2873.jpeg,fear
data/train\fear\aug_0_2878.jpeg,fear
data/train\fear\aug_0_2879.jpeg,fear
data/train\fear\aug_0_2881.jpeg,fear
data/train\fear\aug_0_2882.jpeg,fear
data/train\fear\aug_0_2883.jpeg,fear
data/train\fear\aug_0_2884.jpeg,fear
data/train\fear\aug_0_2889.jpeg,fear
data/train\fear\aug_0_2893.jpeg,fear
data/train\fear\aug_0_2895.jpeg,fear
data/train\fear\aug_0_2898.jpeg,fear
data/train\fear\aug_0_2902.jpeg,fear
data/train\fear\aug_0_2903.jpeg,fear
data/train\fear\aug_0_2909.jpeg,fear
data/train\fear\aug_0_2917.jpeg,fear
data/train\fear\aug_0_2920.jpeg,fear
data/train\fear\aug_0_2925.jpeg,fear
data/train\fear\aug_0_2926.jpeg,fear
data/train\fear\aug_0_293.jpeg,fear
data/train\fear\aug_0_2930.jpeg,fear
data/train\fear\aug_0_2933.jpeg,fear
data/train\fear\aug_0_2940.jpeg,fear
data/train\fear\aug_0_2943.jpeg,fear
data/train\fear\aug_0_2944.jpeg,fear
data/train\fear\aug_0_2947.jpeg,fear
data/train\fear\aug_0_2949.jpeg,fear
data/train\fear\aug_0_2951.jpeg,fear
data/train\fear\aug_0_2955.jpeg,fear
data/train\fear\aug_0_2959.jpeg,fear
data/train\fear\aug_0_296.jpeg,fear
data/train\fear\aug_0_2963.jpeg,fear
data/train\fear\aug_0_2965.jpeg,fear
data/train\fear\aug_0_2966.jpeg,fear
data/train\fear\aug_0_2968.jpeg,fear
data/train\fear\aug_0_2971.jpeg,fear
data/train\fear\aug_0_2975.jpeg,fear
data/train\fear\aug_0_2979.jpeg,fear
data/train\fear\aug_0_298.jpeg,fear
data/train\fear\aug_0_2987.jpeg,fear
data/train\fear\aug_0_2991.jpeg,fear
data/train\fear\aug_0_2993.jpeg,fear
data/train\fear\aug_0_2999.jpeg,fear
data/train\fear\aug_0_30.jpeg,fear
data/train\fear\aug_0_3000.jpeg,fear
data/train\fear\aug_0_3001.jpeg,fear
data/train\fear\aug_0_3008.jpeg,fear
data/train\fear\aug_0_3009.jpeg,fear
data/train\fear\aug_0_3011.jpeg,fear
data/train\fear\aug_0_3015.jpeg,fear
data/train\fear\aug_0_3018.jpeg,fear
data/train\fear\aug_0_302.jpeg,fear
data/train\fear\aug_0_3022.jpeg,fear
data/train\fear\aug_0_3023.jpeg,fear
data/train\fear\aug_0_3031.jpeg,fear
data/train\fear\aug_0_3037.jpeg,fear
data/train\fear\aug_0_3040.jpeg,fear
data/train\fear\aug_0_3044.jpeg,fear
data/train\fear\aug_0_3046.jpeg,fear
data/train\fear\aug_0_3047.jpeg,fear
data/train\fear\aug_0_3048.jpeg,fear
data/train\fear\aug_0_305.jpeg,fear
data/train\fear\aug_0_3053.jpeg,fear
data/train\fear\aug_0_3056.jpeg,fear
data/train\fear\aug_0_3059.jpeg,fear
data/train\fear\aug_0_3062.jpeg,fear
data/train\fear\aug_0_3064.jpeg,fear
data/train\fear\aug_0_3068.jpeg,fear
data/train\fear\aug_0_307.jpeg,fear
data/train\fear\aug_0_3078.jpeg,fear
data/train\fear\aug_0_3093.jpeg,fear
data/train\fear\aug_0_3096.jpeg,fear
data/train\fear\aug_0_31.jpeg,fear
data/train\fear\aug_0_3107.jpeg,fear
data/train\fear\aug_0_3113.jpeg,fear
data/train\fear\aug_0_3116.jpeg,fear
data/train\fear\aug_0_3117.jpeg,fear
data/train\fear\aug_0_3136.jpeg,fear
data/train\fear\aug_0_3140.jpeg,fear
data/train\fear\aug_0_3144.jpeg,fear
data/train\fear\aug_0_3146.jpeg,fear
data/train\fear\aug_0_3149.jpeg,fear
data/train\fear\aug_0_3156.jpeg,fear
data/train\fear\aug_0_3157.jpeg,fear
data/train\fear\aug_0_3161.jpeg,fear
data/train\fear\aug_0_3163.jpeg,fear
data/train\fear\aug_0_3164.jpeg,fear
data/train\fear\aug_0_3166.jpeg,fear
data/train\fear\aug_0_3168.jpeg,fear
data/train\fear\aug_0_3171.jpeg,fear
data/train\fear\aug_0_3176.jpeg,fear
data/train\fear\aug_0_318.jpeg,fear
data/train\fear\aug_0_3184.jpeg,fear
data/train\fear\aug_0_3188.jpeg,fear
data/train\fear\aug_0_3189.jpeg,fear
data/train\fear\aug_0_319.jpeg,fear
data/train\fear\aug_0_3191.jpeg,fear
data/train\fear\aug_0_3197.jpeg,fear
data/train\fear\aug_0_3198.jpeg,fear
data/train\fear\aug_0_32.jpeg,fear
data/train\fear\aug_0_320.jpeg,fear
data/train\fear\aug_0_3202.jpeg,fear
data/train\fear\aug_0_3208.jpeg,fear
data/train\fear\aug_0_321.jpeg,fear
data/train\fear\aug_0_3213.jpeg,fear
data/train\fear\aug_0_3219.jpeg,fear
data/train\fear\aug_0_322.jpeg,fear
data/train\fear\aug_0_3220.jpeg,fear
data/train\fear\aug_0_3224.jpeg,fear
data/train\fear\aug_0_3226.jpeg,fear
data/train\fear\aug_0_3236.jpeg,fear
data/train\fear\aug_0_3239.jpeg,fear
data/train\fear\aug_0_3240.jpeg,fear
data/train\fear\aug_0_3244.jpeg,fear
data/train\fear\aug_0_3245.jpeg,fear
data/train\fear\aug_0_3247.jpeg,fear
data/train\fear\aug_0_325.jpeg,fear
data/train\fear\aug_0_3262.jpeg,fear
data/train\fear\aug_0_327.jpeg,fear
data/train\fear\aug_0_3273.jpeg,fear
data/train\fear\aug_0_3274.jpeg,fear
data/train\fear\aug_0_3276.jpeg,fear
data/train\fear\aug_0_3278.jpeg,fear
data/train\fear\aug_0_3288.jpeg,fear
data/train\fear\aug_0_3294.jpeg,fear
data/train\fear\aug_0_3295.jpeg,fear
data/train\fear\aug_0_3302.jpeg,fear
data/train\fear\aug_0_3303.jpeg,fear
data/train\fear\aug_0_3305.jpeg,fear
data/train\fear\aug_0_3309.jpeg,fear
data/train\fear\aug_0_331.jpeg,fear
data/train\fear\aug_0_3311.jpeg,fear
data/train\fear\aug_0_3312.jpeg,fear
data/train\fear\aug_0_3313.jpeg,fear
data/train\fear\aug_0_3317.jpeg,fear
data/train\fear\aug_0_3319.jpeg,fear
data/train\fear\aug_0_3322.jpeg,fear
data/train\fear\aug_0_3325.jpeg,fear
data/train\fear\aug_0_333.jpeg,fear
data/train\fear\aug_0_3333.jpeg,fear
data/train\fear\aug_0_3334.jpeg,fear
data/train\fear\aug_0_3335.jpeg,fear
data/train\fear\aug_0_3338.jpeg,fear
data/train\fear\aug_0_3342.jpeg,fear
data/train\fear\aug_0_3343.jpeg,fear
data/train\fear\aug_0_3344.jpeg,fear
data/train\fear\aug_0_3345.jpeg,fear
data/train\fear\aug_0_3346.jpeg,fear
data/train\fear\aug_0_3348.jpeg,fear
data/train\fear\aug_0_335.jpeg,fear
data/train\fear\aug_0_3350.jpeg,fear
data/train\fear\aug_0_3351.jpeg,fear
data/train\fear\aug_0_3358.jpeg,fear
data/train\fear\aug_0_3359.jpeg,fear
data/train\fear\aug_0_3361.jpeg,fear
data/train\fear\aug_0_3362.jpeg,fear
data/train\fear\aug_0_3366.jpeg,fear
data/train\fear\aug_0_3373.jpeg,fear
data/train\fear\aug_0_3375.jpeg,fear
data/train\fear\aug_0_3379.jpeg,fear
data/train\fear\aug_0_3380.jpeg,fear
data/train\fear\aug_0_3381.jpeg,fear
data/train\fear\aug_0_3384.jpeg,fear
data/train\fear\aug_0_3388.jpeg,fear
data/train\fear\aug_0_3390.jpeg,fear
data/train\fear\aug_0_3391.jpeg,fear
data/train\fear\aug_0_3396.jpeg,fear
data/train\fear\aug_0_3397.jpeg,fear
data/train\fear\aug_0_34.jpeg,fear
data/train\fear\aug_0_3400.jpeg,fear
data/train\fear\aug_0_3415.jpeg,fear
data/train\fear\aug_0_3416.jpeg,fear
data/train\fear\aug_0_3422.jpeg,fear
data/train\fear\aug_0_3423.jpeg,fear
data/train\fear\aug_0_3424.jpeg,fear
data/train\fear\aug_0_3426.jpeg,fear
data/train\fear\aug_0_3441.jpeg,fear
data/train\fear\aug_0_3448.jpeg,fear
data/train\fear\aug_0_3452.jpeg,fear
data/train\fear\aug_0_3461.jpeg,fear
data/train\fear\aug_0_3466.jpeg,fear
data/train\fear\aug_0_3471.jpeg,fear
data/train\fear\aug_0_3472.jpeg,fear
data/train\fear\aug_0_3477.jpeg,fear
data/train\fear\aug_0_3479.jpeg,fear
data/train\fear\aug_0_3480.jpeg,fear
data/train\fear\aug_0_3481.jpeg,fear
data/train\fear\aug_0_3486.jpeg,fear
data/train\fear\aug_0_3489.jpeg,fear
data/train\fear\aug_0_349.jpeg,fear
data/train\fear\aug_0_3493.jpeg,fear
data/train\fear\aug_0_3496.jpeg,fear
data/train\fear\aug_0_3497.jpeg,fear
data/train\fear\aug_0_350.jpeg,fear
data/train\fear\aug_0_3506.jpeg,fear
data/train\fear\aug_0_3508.jpeg,fear
data/train\fear\aug_0_3510.jpeg,fear
data/train\fear\aug_0_3512.jpeg,fear
data/train\fear\aug_0_3513.jpeg,fear
data/train\fear\aug_0_3514.jpeg,fear
data/train\fear\aug_0_3516.jpeg,fear
data/train\fear\aug_0_3518.jpeg,fear
data/train\fear\aug_0_3522.jpeg,fear
data/train\fear\aug_0_353.jpeg,fear
data/train\fear\aug_0_3539.jpeg,fear
data/train\fear\aug_0_354.jpeg,fear
data/train\fear\aug_0_3550.jpeg,fear
data/train\fear\aug_0_3551.jpeg,fear
data/train\fear\aug_0_3552.jpeg,fear
data/train\fear\aug_0_3558.jpeg,fear
data/train\fear\aug_0_3563.jpeg,fear
data/train\fear\aug_0_3565.jpeg,fear
data/train\fear\aug_0_357.jpeg,fear
data/train\fear\aug_0_3576.jpeg,fear
data/train\fear\aug_0_3578.jpeg,fear
data/train\fear\aug_0_358.jpeg,fear
data/train\fear\aug_0_3581.jpeg,fear
data/train\fear\aug_0_3588.jpeg,fear
data/train\fear\aug_0_359.jpeg,fear
data/train\fear\aug_0_3590.jpeg,fear
data/train\fear\aug_0_3592.jpeg,fear
data/train\fear\aug_0_3593.jpeg,fear
data/train\fear\aug_0_3597.jpeg,fear
data/train\fear\aug_0_3602.jpeg,fear
data/train\fear\aug_0_3604.jpeg,fear
data/train\fear\aug_0_3605.jpeg,fear
data/train\fear\aug_0_3608.jpeg,fear
data/train\fear\aug_0_3613.jpeg,fear
data/train\fear\aug_0_3614.jpeg,fear
data/train\fear\aug_0_362.jpeg,fear
data/train\fear\aug_0_3620.jpeg,fear
data/train\fear\aug_0_3621.jpeg,fear
data/train\fear\aug_0_363.jpeg,fear
data/train\fear\aug_0_3636.jpeg,fear
data/train\fear\aug_0_3638.jpeg,fear
data/train\fear\aug_0_364.jpeg,fear
data/train\fear\aug_0_3640.jpeg,fear
data/train\fear\aug_0_365.jpeg,fear
data/train\fear\aug_0_3659.jpeg,fear
data/train\fear\aug_0_3663.jpeg,fear
data/train\fear\aug_0_367.jpeg,fear
data/train\fear\aug_0_3671.jpeg,fear
data/train\fear\aug_0_3674.jpeg,fear
data/train\fear\aug_0_3675.jpeg,fear
data/train\fear\aug_0_3679.jpeg,fear
data/train\fear\aug_0_368.jpeg,fear
data/train\fear\aug_0_3680.jpeg,fear
data/train\fear\aug_0_3687.jpeg,fear
data/train\fear\aug_0_3688.jpeg,fear
data/train\fear\aug_0_3689.jpeg,fear
data/train\fear\aug_0_3697.jpeg,fear
data/train\fear\aug_0_3700.jpeg,fear
data/train\fear\aug_0_3702.jpeg,fear
data/train\fear\aug_0_3706.jpeg,fear
data/train\fear\aug_0_3707.jpeg,fear
data/train\fear\aug_0_371.jpeg,fear
data/train\fear\aug_0_3711.jpeg,fear
data/train\fear\aug_0_3713.jpeg,fear
data/train\fear\aug_0_3719.jpeg,fear
data/train\fear\aug_0_372.jpeg,fear
data/train\fear\aug_0_3724.jpeg,fear
data/train\fear\aug_0_3726.jpeg,fear
data/train\fear\aug_0_3733.jpeg,fear
data/train\fear\aug_0_3734.jpeg,fear
data/train\fear\aug_0_3738.jpeg,fear
data/train\fear\aug_0_374.jpeg,fear
data/train\fear\aug_0_3744.jpeg,fear
data/train\fear\aug_0_375.jpeg,fear
data/train\fear\aug_0_3750.jpeg,fear
data/train\fear\aug_0_3756.jpeg,fear
data/train\fear\aug_0_3761.jpeg,fear
data/train\fear\aug_0_3764.jpeg,fear
data/train\fear\aug_0_3765.jpeg,fear
data/train\fear\aug_0_3768.jpeg,fear
data/train\fear\aug_0_3769.jpeg,fear
data/train\fear\aug_0_3775.jpeg,fear
data/train\fear\aug_0_3779.jpeg,fear
data/train\fear\aug_0_3781.jpeg,fear
data/train\fear\aug_0_3782.jpeg,fear
data/train\fear\aug_0_3785.jpeg,fear
data/train\fear\aug_0_3786.jpeg,fear
data/train\fear\aug_0_379.jpeg,fear
data/train\fear\aug_0_3790.jpeg,fear
data/train\fear\aug_0_3793.jpeg,fear
data/train\fear\aug_0_3794.jpeg,fear
data/train\fear\aug_0_3795.jpeg,fear
data/train\fear\aug_0_3797.jpeg,fear
data/train\fear\aug_0_38.jpeg,fear
data/train\fear\aug_0_3803.jpeg,fear
data/train\fear\aug_0_3808.jpeg,fear
data/train\fear\aug_0_3809.jpeg,fear
data/train\fear\aug_0_3810.jpeg,fear
data/train\fear\aug_0_3813.jpeg,fear
data/train\fear\aug_0_3817.jpeg,fear
data/train\fear\aug_0_3821.jpeg,fear
data/train\fear\aug_0_3825.jpeg,fear
data/train\fear\aug_0_3832.jpeg,fear
data/train\fear\aug_0_3836.jpeg,fear
data/train\fear\aug_0_3837.jpeg,fear
data/train\fear\aug_0_3839.jpeg,fear
data/train\fear\aug_0_3843.jpeg,fear
data/train\fear\aug_0_3844.jpeg,fear
data/train\fear\aug_0_3845.jpeg,fear
data/train\fear\aug_0_3849.jpeg,fear
data/train\fear\aug_0_3850.jpeg,fear
data/train\fear\aug_0_3852.jpeg,fear
data/train\fear\aug_0_3853.jpeg,fear
data/train\fear\aug_0_3854.jpeg,fear
data/train\fear\aug_0_3856.jpeg,fear
data/train\fear\aug_0_3861.jpeg,fear
data/train\fear\aug_0_3863.jpeg,fear
data/train\fear\aug_0_3864.jpeg,fear
data/train\fear\aug_0_3865.jpeg,fear
data/train\fear\aug_0_387.jpeg,fear
data/train\fear\aug_0_3876.jpeg,fear
data/train\fear\aug_0_3880.jpeg,fear
data/train\fear\aug_0_3888.jpeg,fear
data/train\fear\aug_0_3891.jpeg,fear
data/train\fear\aug_0_3893.jpeg,fear
data/train\fear\aug_0_3895.jpeg,fear
data/train\fear\aug_0_3896.jpeg,fear
data/train\fear\aug_0_3898.jpeg,fear
data/train\fear\aug_0_3902.jpeg,fear
data/train\fear\aug_0_3906.jpeg,fear
data/train\fear\aug_0_3907.jpeg,fear
data/train\fear\aug_0_3909.jpeg,fear
data/train\fear\aug_0_3911.jpeg,fear
data/train\fear\aug_0_3913.jpeg,fear
data/train\fear\aug_0_3918.jpeg,fear
data/train\fear\aug_0_3922.jpeg,fear
data/train\fear\aug_0_3925.jpeg,fear
data/train\fear\aug_0_3929.jpeg,fear
data/train\fear\aug_0_393.jpeg,fear
data/train\fear\aug_0_3930.jpeg,fear
data/train\fear\aug_0_3932.jpeg,fear
data/train\fear\aug_0_3934.jpeg,fear
data/train\fear\aug_0_394.jpeg,fear
data/train\fear\aug_0_3941.jpeg,fear
data/train\fear\aug_0_3943.jpeg,fear
data/train\fear\aug_0_3946.jpeg,fear
data/train\fear\aug_0_3949.jpeg,fear
data/train\fear\aug_0_3951.jpeg,fear
data/train\fear\aug_0_3958.jpeg,fear
data/train\fear\aug_0_396.jpeg,fear
data/train\fear\aug_0_3960.jpeg,fear
data/train\fear\aug_0_3965.jpeg,fear
data/train\fear\aug_0_3966.jpeg,fear
data/train\fear\aug_0_3968.jpeg,fear
data/train\fear\aug_0_3969.jpeg,fear
data/train\fear\aug_0_3977.jpeg,fear
data/train\fear\aug_0_3978.jpeg,fear
data/train\fear\aug_0_3979.jpeg,fear
data/train\fear\aug_0_3981.jpeg,fear
data/train\fear\aug_0_3983.jpeg,fear
data/train\fear\aug_0_3985.jpeg,fear
data/train\fear\aug_0_3986.jpeg,fear
data/train\fear\aug_0_3993.jpeg,fear
data/train\fear\aug_0_3994.jpeg,fear
data/train\fear\aug_0_4003.jpeg,fear
data/train\fear\aug_0_4004.jpeg,fear
data/train\fear\aug_0_4009.jpeg,fear
data/train\fear\aug_0_401.jpeg,fear
data/train\fear\aug_0_4013.jpeg,fear
data/train\fear\aug_0_4014.jpeg,fear
data/train\fear\aug_0_4016.jpeg,fear
data/train\fear\aug_0_4017.jpeg,fear
data/train\fear\aug_0_4018.jpeg,fear
data/train\fear\aug_0_402.jpeg,fear
data/train\fear\aug_0_4025.jpeg,fear
data/train\fear\aug_0_4027.jpeg,fear
data/train\fear\aug_0_4041.jpeg,fear
data/train\fear\aug_0_4042.jpeg,fear
data/train\fear\aug_0_4048.jpeg,fear
data/train\fear\aug_0_405.jpeg,fear
data/train\fear\aug_0_4050.jpeg,fear
data/train\fear\aug_0_4052.jpeg,fear
data/train\fear\aug_0_4053.jpeg,fear
data/train\fear\aug_0_4055.jpeg,fear
data/train\fear\aug_0_4059.jpeg,fear
data/train\fear\aug_0_4061.jpeg,fear
data/train\fear\aug_0_4063.jpeg,fear
data/train\fear\aug_0_4072.jpeg,fear
data/train\fear\aug_0_4077.jpeg,fear
data/train\fear\aug_0_4086.jpeg,fear
data/train\fear\aug_0_4088.jpeg,fear
data/train\fear\aug_0_4089.jpeg,fear
data/train\fear\aug_0_4093.jpeg,fear
data/train\fear\aug_0_4094.jpeg,fear
data/train\fear\aug_0_4109.jpeg,fear
data/train\fear\aug_0_411.jpeg,fear
data/train\fear\aug_0_4125.jpeg,fear
data/train\fear\aug_0_4126.jpeg,fear
data/train\fear\aug_0_4128.jpeg,fear
data/train\fear\aug_0_413.jpeg,fear
data/train\fear\aug_0_4132.jpeg,fear
data/train\fear\aug_0_4134.jpeg,fear
data/train\fear\aug_0_4139.jpeg,fear
data/train\fear\aug_0_4140.jpeg,fear
data/train\fear\aug_0_4143.jpeg,fear
data/train\fear\aug_0_4148.jpeg,fear
data/train\fear\aug_0_4151.jpeg,fear
data/train\fear\aug_0_4152.jpeg,fear
data/train\fear\aug_0_4153.jpeg,fear
data/train\fear\aug_0_4154.jpeg,fear
data/train\fear\aug_0_4163.jpeg,fear
data/train\fear\aug_0_4167.jpeg,fear
data/train\fear\aug_0_4178.jpeg,fear
data/train\fear\aug_0_4187.jpeg,fear
data/train\fear\aug_0_4190.jpeg,fear
data/train\fear\aug_0_4196.jpeg,fear
data/train\fear\aug_0_4202.jpeg,fear
data/train\fear\aug_0_4206.jpeg,fear
data/train\fear\aug_0_4217.jpeg,fear
data/train\fear\aug_0_4218.jpeg,fear
data/train\fear\aug_0_4220.jpeg,fear
data/train\fear\aug_0_4224.jpeg,fear
data/train\fear\aug_0_4228.jpeg,fear
data/train\fear\aug_0_4236.jpeg,fear
data/train\fear\aug_0_4254.jpeg,fear
data/train\fear\aug_0_4255.jpeg,fear
data/train\fear\aug_0_4266.jpeg,fear
data/train\fear\aug_0_4269.jpeg,fear
data/train\fear\aug_0_427.jpeg,fear
data/train\fear\aug_0_4270.jpeg,fear
data/train\fear\aug_0_4274.jpeg,fear
data/train\fear\aug_0_4276.jpeg,fear
data/train\fear\aug_0_4280.jpeg,fear
data/train\fear\aug_0_4286.jpeg,fear
data/train\fear\aug_0_4288.jpeg,fear
data/train\fear\aug_0_429.jpeg,fear
data/train\fear\aug_0_4294.jpeg,fear
data/train\fear\aug_0_4295.jpeg,fear
data/train\fear\aug_0_4297.jpeg,fear
data/train\fear\aug_0_43.jpeg,fear
data/train\fear\aug_0_430.jpeg,fear
data/train\fear\aug_0_4301.jpeg,fear
data/train\fear\aug_0_4304.jpeg,fear
data/train\fear\aug_0_4308.jpeg,fear
data/train\fear\aug_0_4312.jpeg,fear
data/train\fear\aug_0_4313.jpeg,fear
data/train\fear\aug_0_4314.jpeg,fear
data/train\fear\aug_0_4315.jpeg,fear
data/train\fear\aug_0_4323.jpeg,fear
data/train\fear\aug_0_4327.jpeg,fear
data/train\fear\aug_0_4330.jpeg,fear
data/train\fear\aug_0_4333.jpeg,fear
data/train\fear\aug_0_4334.jpeg,fear
data/train\fear\aug_0_4337.jpeg,fear
data/train\fear\aug_0_4339.jpeg,fear
data/train\fear\aug_0_434.jpeg,fear
data/train\fear\aug_0_4341.jpeg,fear
data/train\fear\aug_0_4342.jpeg,fear
data/train\fear\aug_0_4351.jpeg,fear
data/train\fear\aug_0_4352.jpeg,fear
data/train\fear\aug_0_4357.jpeg,fear
data/train\fear\aug_0_436.jpeg,fear
data/train\fear\aug_0_4363.jpeg,fear
data/train\fear\aug_0_4364.jpeg,fear
data/train\fear\aug_0_4365.jpeg,fear
data/train\fear\aug_0_4366.jpeg,fear
data/train\fear\aug_0_4367.jpeg,fear
data/train\fear\aug_0_437.jpeg,fear
data/train\fear\aug_0_4374.jpeg,fear
data/train\fear\aug_0_4375.jpeg,fear
data/train\fear\aug_0_4379.jpeg,fear
data/train\fear\aug_0_4386.jpeg,fear
data/train\fear\aug_0_4389.jpeg,fear
data/train\fear\aug_0_4397.jpeg,fear
data/train\fear\aug_0_4398.jpeg,fear
data/train\fear\aug_0_4399.jpeg,fear
data/train\fear\aug_0_4400.jpeg,fear
data/train\fear\aug_0_4401.jpeg,fear
data/train\fear\aug_0_4402.jpeg,fear
data/train\fear\aug_0_4405.jpeg,fear
data/train\fear\aug_0_4410.jpeg,fear
data/train\fear\aug_0_4414.jpeg,fear
data/train\fear\aug_0_4420.jpeg,fear
data/train\fear\aug_0_4424.jpeg,fear
data/train\fear\aug_0_4425.jpeg,fear
data/train\fear\aug_0_443.jpeg,fear
data/train\fear\aug_0_4432.jpeg,fear
data/train\fear\aug_0_4437.jpeg,fear
data/train\fear\aug_0_444.jpeg,fear
data/train\fear\aug_0_4442.jpeg,fear
data/train\fear\aug_0_4448.jpeg,fear
data/train\fear\aug_0_4463.jpeg,fear
data/train\fear\aug_0_4464.jpeg,fear
data/train\fear\aug_0_4465.jpeg,fear
data/train\fear\aug_0_4468.jpeg,fear
data/train\fear\aug_0_4469.jpeg,fear
data/train\fear\aug_0_447.jpeg,fear
data/train\fear\aug_0_4476.jpeg,fear
data/train\fear\aug_0_4477.jpeg,fear
data/train\fear\aug_0_448.jpeg,fear
data/train\fear\aug_0_4480.jpeg,fear
data/train\fear\aug_0_4481.jpeg,fear
data/train\fear\aug_0_4483.jpeg,fear
data/train\fear\aug_0_4486.jpeg,fear
data/train\fear\aug_0_4489.jpeg,fear
data/train\fear\aug_0_4491.jpeg,fear
data/train\fear\aug_0_4498.jpeg,fear
data/train\fear\aug_0_4501.jpeg,fear
data/train\fear\aug_0_4502.jpeg,fear
data/train\fear\aug_0_4505.jpeg,fear
data/train\fear\aug_0_451.jpeg,fear
data/train\fear\aug_0_4511.jpeg,fear
data/train\fear\aug_0_4512.jpeg,fear
data/train\fear\aug_0_4518.jpeg,fear
data/train\fear\aug_0_4520.jpeg,fear
data/train\fear\aug_0_4522.jpeg,fear
data/train\fear\aug_0_4525.jpeg,fear
data/train\fear\aug_0_4526.jpeg,fear
data/train\fear\aug_0_4528.jpeg,fear
data/train\fear\aug_0_4530.jpeg,fear
data/train\fear\aug_0_4533.jpeg,fear
data/train\fear\aug_0_4535.jpeg,fear
data/train\fear\aug_0_4536.jpeg,fear
data/train\fear\aug_0_4540.jpeg,fear
data/train\fear\aug_0_4547.jpeg,fear
data/train\fear\aug_0_456.jpeg,fear
data/train\fear\aug_0_4560.jpeg,fear
data/train\fear\aug_0_4562.jpeg,fear
data/train\fear\aug_0_4566.jpeg,fear
data/train\fear\aug_0_4570.jpeg,fear
data/train\fear\aug_0_4571.jpeg,fear
data/train\fear\aug_0_4574.jpeg,fear
data/train\fear\aug_0_4583.jpeg,fear
data/train\fear\aug_0_4584.jpeg,fear
data/train\fear\aug_0_4595.jpeg,fear
data/train\fear\aug_0_460.jpeg,fear
data/train\fear\aug_0_4606.jpeg,fear
data/train\fear\aug_0_4608.jpeg,fear
data/train\fear\aug_0_4620.jpeg,fear
data/train\fear\aug_0_4623.jpeg,fear
data/train\fear\aug_0_4627.jpeg,fear
data/train\fear\aug_0_4634.jpeg,fear
data/train\fear\aug_0_4644.jpeg,fear
data/train\fear\aug_0_4648.jpeg,fear
data/train\fear\aug_0_465.jpeg,fear
data/train\fear\aug_0_4664.jpeg,fear
data/train\fear\aug_0_4672.jpeg,fear
data/train\fear\aug_0_4677.jpeg,fear
data/train\fear\aug_0_4678.jpeg,fear
data/train\fear\aug_0_468.jpeg,fear
data/train\fear\aug_0_4682.jpeg,fear
data/train\fear\aug_0_4683.jpeg,fear
data/train\fear\aug_0_4684.jpeg,fear
data/train\fear\aug_0_4685.jpeg,fear
data/train\fear\aug_0_4686.jpeg,fear
data/train\fear\aug_0_4687.jpeg,fear
data/train\fear\aug_0_4695.jpeg,fear
data/train\fear\aug_0_47.jpeg,fear
data/train\fear\aug_0_470.jpeg,fear
data/train\fear\aug_0_4703.jpeg,fear
data/train\fear\aug_0_4707.jpeg,fear
data/train\fear\aug_0_4713.jpeg,fear
data/train\fear\aug_0_4716.jpeg,fear
data/train\fear\aug_0_4717.jpeg,fear
data/train\fear\aug_0_4721.jpeg,fear
data/train\fear\aug_0_4722.jpeg,fear
data/train\fear\aug_0_4730.jpeg,fear
data/train\fear\aug_0_4731.jpeg,fear
data/train\fear\aug_0_4736.jpeg,fear
data/train\fear\aug_0_4738.jpeg,fear
data/train\fear\aug_0_4739.jpeg,fear
data/train\fear\aug_0_4744.jpeg,fear
